xmin	xmax	clickSelects	showSelected1	PANEL	group
8.06530106994634	13.4595888082568	chr11:118195894-118197229	chr11:118195894-118197229	1	68
-2.66332762061181	3.96238459231119	chr11:118197230-118198986	chr11:118197230-118198986	1	69
3.96238459231119	4.60654429964582	chr11:118197230-118198986	chr11:118197230-118198986	1	69
4.60654429964582	4.7117126796412	chr11:118197230-118198986	chr11:118197230-118198986	1	69
4.7117126796412	7.88544794708998	chr11:118197230-118198986	chr11:118197230-118198986	1	69
7.88544794708998	13.4595888082568	chr11:118197230-118198986	chr11:118197230-118198986	1	69
-2.66332762061181	4.38624426331786	chr11:118198987-118199961	chr11:118198987-118199961	1	70
4.38624426331786	5.47203682889937	chr11:118198987-118199961	chr11:118198987-118199961	1	70
5.47203682889937	5.89544012136383	chr11:118198987-118199961	chr11:118198987-118199961	1	70
5.89544012136383	6.35779824120413	chr11:118198987-118199961	chr11:118198987-118199961	1	70
6.35779824120413	13.4595888082568	chr11:118198987-118199961	chr11:118198987-118199961	1	70
-2.66332762061181	3.03363129721058	chr11:118199962-118201879	chr11:118199962-118201879	1	71
3.03363129721058	4.76903372386007	chr11:118199962-118201879	chr11:118199962-118201879	1	71
4.76903372386007	6.69064661264478	chr11:118199962-118201879	chr11:118199962-118201879	1	71
6.69064661264478	13.4595888082568	chr11:118199962-118201879	chr11:118199962-118201879	1	71
-2.66332762061181	2.62798287663353	chr11:118202212-118203695	chr11:118202212-118203695	1	72
2.62798287663353	2.92399225781835	chr11:118202212-118203695	chr11:118202212-118203695	1	72
2.92399225781835	3.60781009997759	chr11:118202212-118203695	chr11:118202212-118203695	1	72
3.60781009997759	13.4595888082568	chr11:118202212-118203695	chr11:118202212-118203695	1	72
-2.66332762061181	4.9902008866113	chr11:118203696-118204821	chr11:118203696-118204821	1	73
4.9902008866113	5.43329665624112	chr11:118203696-118204821	chr11:118203696-118204821	1	73
5.43329665624112	6.30697624706528	chr11:118203696-118204821	chr11:118203696-118204821	1	73
6.30697624706528	7.3638384093781	chr11:118203696-118204821	chr11:118203696-118204821	1	73
7.3638384093781	13.4595888082568	chr11:118203696-118204821	chr11:118203696-118204821	1	73
-2.66332762061181	5.34860249751713	chr11:118204822-118206054	chr11:118204822-118206054	1	74
5.34860249751713	5.3894965706596	chr11:118204822-118206054	chr11:118204822-118206054	1	74
5.3894965706596	7.22403163684828	chr11:118204822-118206054	chr11:118204822-118206054	1	74
7.22403163684828	7.57385506544531	chr11:118204822-118206054	chr11:118204822-118206054	1	74
7.57385506544531	13.4595888082568	chr11:118204822-118206054	chr11:118204822-118206054	1	74
-2.66332762061181	2.50419617701075	chr11:118206055-118206943	chr11:118206055-118206943	1	75
2.50419617701075	3.35380783925359	chr11:118206055-118206943	chr11:118206055-118206943	1	75
3.35380783925359	5.12027539419336	chr11:118206055-118206943	chr11:118206055-118206943	1	75
5.12027539419336	13.4595888082568	chr11:118206055-118206943	chr11:118206055-118206943	1	75
-2.66332762061181	3.62755380251973	chr11:118206944-118208390	chr11:118206944-118208390	1	76
3.62755380251973	4.50375556843887	chr11:118206944-118208390	chr11:118206944-118208390	1	76
4.50375556843887	5.97877846336204	chr11:118206944-118208390	chr11:118206944-118208390	1	76
5.97877846336204	6.92974554784967	chr11:118206944-118208390	chr11:118206944-118208390	1	76
6.92974554784967	13.4595888082568	chr11:118206944-118208390	chr11:118206944-118208390	1	76
-2.66332762061181	4.52688554451872	chr11:118208391-118209537	chr11:118208391-118209537	1	77
4.52688554451872	4.9003299763547	chr11:118208391-118209537	chr11:118208391-118209537	1	77
4.9003299763547	6.38689676309269	chr11:118208391-118209537	chr11:118208391-118209537	1	77
6.38689676309269	7.11377674662598	chr11:118208391-118209537	chr11:118208391-118209537	1	77
7.11377674662598	13.4595888082568	chr11:118208391-118209537	chr11:118208391-118209537	1	77
-2.66332762061181	1.55560777368463	chr11:118209538-118210524	chr11:118209538-118210524	1	78
1.55560777368463	1.7655284240562	chr11:118209538-118210524	chr11:118209538-118210524	1	78
1.7655284240562	4.82176042413398	chr11:118209538-118210524	chr11:118209538-118210524	1	78
4.82176042413398	6.96453288599451	chr11:118209538-118210524	chr11:118209538-118210524	1	78
6.96453288599451	13.4595888082568	chr11:118209538-118210524	chr11:118209538-118210524	1	78
-2.66332762061181	3.17892629085485	chr11:118210525-118210925	chr11:118210525-118210925	1	79
3.17892629085485	4.40403375454181	chr11:118210525-118210925	chr11:118210525-118210925	1	79
4.40403375454181	4.78100988527442	chr11:118210525-118210925	chr11:118210525-118210925	1	79
4.78100988527442	4.93892872151052	chr11:118210525-118210925	chr11:118210525-118210925	1	79
4.93892872151052	13.4595888082568	chr11:118210525-118210925	chr11:118210525-118210925	1	79
-2.66332762061181	5.20999701757307	chr11:118210926-118211667	chr11:118210926-118211667	1	80
5.20999701757307	6.262399922574	chr11:118210926-118211667	chr11:118210926-118211667	1	80
6.262399922574	6.55163251281952	chr11:118210926-118211667	chr11:118210926-118211667	1	80
6.55163251281952	13.4595888082568	chr11:118210926-118211667	chr11:118210926-118211667	1	80
-2.66332762061181	5.57810646891734	chr11:118211668-118213341	chr11:118211668-118213341	1	81
5.57810646891734	5.68671319158878	chr11:118211668-118213341	chr11:118211668-118213341	1	81
5.68671319158878	5.82549139031314	chr11:118211668-118213341	chr11:118211668-118213341	1	81
5.82549139031314	7.91280507700837	chr11:118211668-118213341	chr11:118211668-118213341	1	81
7.91280507700837	13.4595888082568	chr11:118211668-118213341	chr11:118211668-118213341	1	81
-2.66332762061181	4.02384948052075	chr11:118213342-118214904	chr11:118213342-118214904	1	82
4.02384948052075	5.47896221876207	chr11:118213342-118214904	chr11:118213342-118214904	1	82
5.47896221876207	5.83663750963467	chr11:118213342-118214904	chr11:118213342-118214904	1	82
5.83663750963467	7.94328395433413	chr11:118213342-118214904	chr11:118213342-118214904	1	82
7.94328395433413	13.4595888082568	chr11:118213342-118214904	chr11:118213342-118214904	1	82
-2.66332762061181	4.16833876116313	chr11:118214905-118217190	chr11:118214905-118217190	1	83
4.16833876116313	4.73052437202343	chr11:118214905-118217190	chr11:118214905-118217190	1	83
4.73052437202343	6.97979320403651	chr11:118214905-118217190	chr11:118214905-118217190	1	83
6.97979320403651	9.19068492858822	chr11:118214905-118217190	chr11:118214905-118217190	1	83
9.19068492858822	13.4595888082568	chr11:118214905-118217190	chr11:118214905-118217190	1	83
-2.66332762061181	3.31579498470008	chr11:118217257-118218373	chr11:118217257-118218373	1	84
3.31579498470008	5.29470368669152	chr11:118217257-118218373	chr11:118217257-118218373	1	84
5.29470368669152	6.22435377152441	chr11:118217257-118218373	chr11:118217257-118218373	1	84
6.22435377152441	7.60084562045775	chr11:118217257-118218373	chr11:118217257-118218373	1	84
7.60084562045775	13.4595888082568	chr11:118217257-118218373	chr11:118217257-118218373	1	84
-2.66332762061181	2.95761982198612	chr11:118218374-118219848	chr11:118218374-118219848	1	85
2.95761982198612	3.96079468170303	chr11:118218374-118219848	chr11:118218374-118219848	1	85
3.96079468170303	5.89442656319705	chr11:118218374-118219848	chr11:118218374-118219848	1	85
5.89442656319705	13.4595888082568	chr11:118218374-118219848	chr11:118218374-118219848	1	85
-2.66332762061181	4.06507770580053	chr11:118219849-118221564	chr11:118219849-118221564	1	86
4.06507770580053	5.99746435175503	chr11:118219849-118221564	chr11:118219849-118221564	1	86
5.99746435175503	6.22759216329195	chr11:118219849-118221564	chr11:118219849-118221564	1	86
6.22759216329195	6.74809349809683	chr11:118219849-118221564	chr11:118219849-118221564	1	86
6.74809349809683	13.4595888082568	chr11:118219849-118221564	chr11:118219849-118221564	1	86
-2.66332762061181	4.23283667123452	chr11:118221565-118223070	chr11:118221565-118223070	1	87
4.23283667123452	5.19341133226537	chr11:118221565-118223070	chr11:118221565-118223070	1	87
5.19341133226537	6.05944286425387	chr11:118221565-118223070	chr11:118221565-118223070	1	87
6.05944286425387	6.85307875744664	chr11:118221565-118223070	chr11:118221565-118223070	1	87
6.85307875744664	13.4595888082568	chr11:118221565-118223070	chr11:118221565-118223070	1	87
-2.66332762061181	5.30125381596378	chr11:118223071-118224812	chr11:118223071-118224812	1	88
5.30125381596378	5.4324018449712	chr11:118223071-118224812	chr11:118223071-118224812	1	88
5.4324018449712	5.80354104120227	chr11:118223071-118224812	chr11:118223071-118224812	1	88
5.80354104120227	6.65288778812988	chr11:118223071-118224812	chr11:118223071-118224812	1	88
6.65288778812988	13.4595888082568	chr11:118223071-118224812	chr11:118223071-118224812	1	88
-2.66332762061181	0.404205257361632	chr11:118224813-118226715	chr11:118224813-118226715	1	89
0.404205257361632	5.24172249388805	chr11:118224813-118226715	chr11:118224813-118226715	1	89
5.24172249388805	6.32589852235202	chr11:118224813-118226715	chr11:118224813-118226715	1	89
6.32589852235202	6.54737343317015	chr11:118224813-118226715	chr11:118224813-118226715	1	89
6.54737343317015	13.4595888082568	chr11:118224813-118226715	chr11:118224813-118226715	1	89
-2.66332762061181	4.57968535911076	chr11:118226716-118228591	chr11:118226716-118228591	1	90
4.57968535911076	5.70813956962877	chr11:118226716-118228591	chr11:118226716-118228591	1	90
5.70813956962877	5.86115143707025	chr11:118226716-118228591	chr11:118226716-118228591	1	90
5.86115143707025	6.11320499053913	chr11:118226716-118228591	chr11:118226716-118228591	1	90
6.11320499053913	13.4595888082568	chr11:118226716-118228591	chr11:118226716-118228591	1	90
-2.66332762061181	2.66132953566622	chr11:118228592-118229705	chr11:118228592-118229705	1	91
2.66132953566622	4.8256485657891	chr11:118228592-118229705	chr11:118228592-118229705	1	91
4.8256485657891	5.9501339920748	chr11:118228592-118229705	chr11:118228592-118229705	1	91
5.9501339920748	6.35264647682988	chr11:118228592-118229705	chr11:118228592-118229705	1	91
6.35264647682988	13.4595888082568	chr11:118228592-118229705	chr11:118228592-118229705	1	91
-2.66332762061181	5.12739072449081	chr11:118229706-118230178	chr11:118229706-118230178	1	92
5.12739072449081	5.99610912803851	chr11:118229706-118230178	chr11:118229706-118230178	1	92
5.99610912803851	6.2045587982935	chr11:118229706-118230178	chr11:118229706-118230178	1	92
6.2045587982935	6.8384807956157	chr11:118229706-118230178	chr11:118229706-118230178	1	92
6.8384807956157	13.4595888082568	chr11:118229706-118230178	chr11:118229706-118230178	1	92
-2.66332762061181	8.81319540983516	chr11:118230179-118231781	chr11:118230179-118231781	1	93
8.81319540983516	9.21670145120147	chr11:118230179-118231781	chr11:118230179-118231781	1	93
9.21670145120147	9.58149703392977	chr11:118230179-118231781	chr11:118230179-118231781	1	93
9.58149703392977	9.75286216379175	chr11:118230179-118231781	chr11:118230179-118231781	1	93
9.75286216379175	13.4595888082568	chr11:118230179-118231781	chr11:118230179-118231781	1	93
-2.66332762061181	4.6447515799755	chr11:118231782-118232529	chr11:118231782-118232529	1	94
4.6447515799755	5.49383252790519	chr11:118231782-118232529	chr11:118231782-118232529	1	94
5.49383252790519	6.10556926094145	chr11:118231782-118232529	chr11:118231782-118232529	1	94
6.10556926094145	6.10796053778221	chr11:118231782-118232529	chr11:118231782-118232529	1	94
6.10796053778221	13.4595888082568	chr11:118231782-118232529	chr11:118231782-118232529	1	94
-2.66332762061181	3.30209134722136	chr11:118232530-118233179	chr11:118232530-118233179	1	95
3.30209134722136	4.24529763505084	chr11:118232530-118233179	chr11:118232530-118233179	1	95
4.24529763505084	5.11525468542769	chr11:118232530-118233179	chr11:118232530-118233179	1	95
5.11525468542769	5.89497737584575	chr11:118232530-118233179	chr11:118232530-118233179	1	95
5.89497737584575	13.4595888082568	chr11:118232530-118233179	chr11:118232530-118233179	1	95
-2.66332762061181	3.97147460781287	chr11:118233180-118234772	chr11:118233180-118234772	1	96
3.97147460781287	5.70449665111061	chr11:118233180-118234772	chr11:118233180-118234772	1	96
5.70449665111061	5.88642159741805	chr11:118233180-118234772	chr11:118233180-118234772	1	96
5.88642159741805	7.34972830250919	chr11:118233180-118234772	chr11:118233180-118234772	1	96
7.34972830250919	13.4595888082568	chr11:118233180-118234772	chr11:118233180-118234772	1	96
-2.66332762061181	6.3406498557183	chr11:118172062-118175138	chr11:118172062-118175138	1	97
6.3406498557183	6.8144765990654	chr11:118172062-118175138	chr11:118172062-118175138	1	97
6.8144765990654	7.17407926017762	chr11:118172062-118175138	chr11:118172062-118175138	1	97
7.17407926017762	7.97270258731195	chr11:118172062-118175138	chr11:118172062-118175138	1	97
7.97270258731195	13.4595888082568	chr11:118172062-118175138	chr11:118172062-118175138	1	97
-2.66332762061181	4.49082218454305	chr11:118175139-118176578	chr11:118175139-118176578	1	98
4.49082218454305	5.74006603109301	chr11:118175139-118176578	chr11:118175139-118176578	1	98
5.74006603109301	8.32406160262902	chr11:118175139-118176578	chr11:118175139-118176578	1	98
8.32406160262902	9.23083847465723	chr11:118175139-118176578	chr11:118175139-118176578	1	98
9.23083847465723	13.4595888082568	chr11:118175139-118176578	chr11:118175139-118176578	1	98
-2.66332762061181	1.59173132881254	chr11:118176579-118178170	chr11:118176579-118178170	1	99
1.59173132881254	4.96561588944582	chr11:118176579-118178170	chr11:118176579-118178170	1	99
4.96561588944582	6.56458672166193	chr11:118176579-118178170	chr11:118176579-118178170	1	99
6.56458672166193	7.49977385930043	chr11:118176579-118178170	chr11:118176579-118178170	1	99
7.49977385930043	13.4595888082568	chr11:118176579-118178170	chr11:118176579-118178170	1	99
-2.66332762061181	4.67487460771383	chr11:118178171-118180360	chr11:118178171-118180360	1	100
4.67487460771383	6.67307706973847	chr11:118178171-118180360	chr11:118178171-118180360	1	100
6.67307706973847	6.8021533765722	chr11:118178171-118180360	chr11:118178171-118180360	1	100
6.8021533765722	7.71078536414472	chr11:118178171-118180360	chr11:118178171-118180360	1	100
7.71078536414472	13.4595888082568	chr11:118178171-118180360	chr11:118178171-118180360	1	100
-2.66332762061181	4.52251446732618	chr11:118180361-118181820	chr11:118180361-118181820	1	101
4.52251446732618	5.72230769667246	chr11:118180361-118181820	chr11:118180361-118181820	1	101
5.72230769667246	6.35908753409542	chr11:118180361-118181820	chr11:118180361-118181820	1	101
6.35908753409542	7.56178315220638	chr11:118180361-118181820	chr11:118180361-118181820	1	101
7.56178315220638	13.4595888082568	chr11:118180361-118181820	chr11:118180361-118181820	1	101
-2.66332762061181	3.99936824728477	chr11:118181821-118183691	chr11:118181821-118183691	1	102
3.99936824728477	4.97128730736825	chr11:118181821-118183691	chr11:118181821-118183691	1	102
4.97128730736825	6.98341589076103	chr11:118181821-118183691	chr11:118181821-118183691	1	102
6.98341589076103	13.4595888082568	chr11:118181821-118183691	chr11:118181821-118183691	1	102
-2.66332762061181	2.86757885581312	chr11:118183692-118184718	chr11:118183692-118184718	1	103
2.86757885581312	3.61450099191035	chr11:118183692-118184718	chr11:118183692-118184718	1	103
3.61450099191035	4.16763345073621	chr11:118183692-118184718	chr11:118183692-118184718	1	103
4.16763345073621	5.32960015601729	chr11:118183692-118184718	chr11:118183692-118184718	1	103
5.32960015601729	13.4595888082568	chr11:118183692-118184718	chr11:118183692-118184718	1	103
-2.66332762061181	1.45427297487254	chr11:118184719-118186458	chr11:118184719-118186458	1	104
1.45427297487254	1.95374717663031	chr11:118184719-118186458	chr11:118184719-118186458	1	104
1.95374717663031	5.98957071123655	chr11:118184719-118186458	chr11:118184719-118186458	1	104
5.98957071123655	6.0457084560335	chr11:118184719-118186458	chr11:118184719-118186458	1	104
6.0457084560335	13.4595888082568	chr11:118184719-118186458	chr11:118184719-118186458	1	104
-2.66332762061181	6.48113841424428	chr11:118186459-118188914	chr11:118186459-118188914	1	105
6.48113841424428	7.1903715742521	chr11:118186459-118188914	chr11:118186459-118188914	1	105
7.1903715742521	7.5183494667952	chr11:118186459-118188914	chr11:118186459-118188914	1	105
7.5183494667952	8.19079388752091	chr11:118186459-118188914	chr11:118186459-118188914	1	105
8.19079388752091	13.4595888082568	chr11:118186459-118188914	chr11:118186459-118188914	1	105
-2.66332762061181	3.18325348162742	chr11:118188915-118190753	chr11:118188915-118190753	1	106
3.18325348162742	5.00573686767094	chr11:118188915-118190753	chr11:118188915-118190753	1	106
5.00573686767094	5.6611606434715	chr11:118188915-118190753	chr11:118188915-118190753	1	106
5.6611606434715	6.23139909806726	chr11:118188915-118190753	chr11:118188915-118190753	1	106
6.23139909806726	13.4595888082568	chr11:118188915-118190753	chr11:118188915-118190753	1	106
-2.66332762061181	5.26005171380368	chr11:118190754-118191964	chr11:118190754-118191964	1	107
5.26005171380368	6.14230280572982	chr11:118190754-118191964	chr11:118190754-118191964	1	107
6.14230280572982	6.35653627607283	chr11:118190754-118191964	chr11:118190754-118191964	1	107
6.35653627607283	6.67584731979042	chr11:118190754-118191964	chr11:118190754-118191964	1	107
6.67584731979042	13.4595888082568	chr11:118190754-118191964	chr11:118190754-118191964	1	107
-2.66332762061181	5.09766722275591	chr11:118191965-118193492	chr11:118191965-118193492	1	108
5.09766722275591	5.26443447825948	chr11:118191965-118193492	chr11:118191965-118193492	1	108
5.26443447825948	5.56831400750322	chr11:118191965-118193492	chr11:118191965-118193492	1	108
5.56831400750322	6.58160395757706	chr11:118191965-118193492	chr11:118191965-118193492	1	108
6.58160395757706	13.4595888082568	chr11:118191965-118193492	chr11:118191965-118193492	1	108
-2.66332762061181	-1.93046778293596	chr11:118193493-118195694	chr11:118193493-118195694	1	109
-1.93046778293596	3.01314759134202	chr11:118193493-118195694	chr11:118193493-118195694	1	109
3.01314759134202	5.04667804564451	chr11:118193493-118195694	chr11:118193493-118195694	1	109
5.04667804564451	6.67735284484874	chr11:118193493-118195694	chr11:118193493-118195694	1	109
6.67735284484874	13.4595888082568	chr11:118193493-118195694	chr11:118193493-118195694	1	109
-2.66332762061181	2.90201587625409	chr11:118195695-118197557	chr11:118195695-118197557	1	110
2.90201587625409	5.18064569984275	chr11:118195695-118197557	chr11:118195695-118197557	1	110
5.18064569984275	5.81415013643148	chr11:118195695-118197557	chr11:118195695-118197557	1	110
5.81415013643148	7.9927016606705	chr11:118195695-118197557	chr11:118195695-118197557	1	110
7.9927016606705	13.4595888082568	chr11:118195695-118197557	chr11:118195695-118197557	1	110
-2.66332762061181	3.10634183519584	chr11:118197558-118200387	chr11:118197558-118200387	1	111
3.10634183519584	5.87337556248371	chr11:118197558-118200387	chr11:118197558-118200387	1	111
5.87337556248371	6.41728408564257	chr11:118197558-118200387	chr11:118197558-118200387	1	111
6.41728408564257	7.39511339790654	chr11:118197558-118200387	chr11:118197558-118200387	1	111
7.39511339790654	13.4595888082568	chr11:118197558-118200387	chr11:118197558-118200387	1	111
-2.66332762061181	4.16867695497788	chr11:118200388-118202617	chr11:118200388-118202617	1	112
4.16867695497788	5.28573768258723	chr11:118200388-118202617	chr11:118200388-118202617	1	112
5.28573768258723	6.68648531172482	chr11:118200388-118202617	chr11:118200388-118202617	1	112
6.68648531172482	13.4595888082568	chr11:118200388-118202617	chr11:118200388-118202617	1	112
-2.66332762061181	5.96015510445282	chr11:118202618-118204895	chr11:118202618-118204895	1	113
5.96015510445282	6.32239970408373	chr11:118202618-118204895	chr11:118202618-118204895	1	113
6.32239970408373	7.66759951915224	chr11:118202618-118204895	chr11:118202618-118204895	1	113
7.66759951915224	8.28477713956566	chr11:118202618-118204895	chr11:118202618-118204895	1	113
8.28477713956566	13.4595888082568	chr11:118202618-118204895	chr11:118202618-118204895	1	113
-2.66332762061181	5.05110279348959	chr11:118204896-118205988	chr11:118204896-118205988	1	114
5.05110279348959	5.73123096058236	chr11:118204896-118205988	chr11:118204896-118205988	1	114
5.73123096058236	6.89290979178989	chr11:118204896-118205988	chr11:118204896-118205988	1	114
6.89290979178989	7.43546929801861	chr11:118204896-118205988	chr11:118204896-118205988	1	114
7.43546929801861	13.4595888082568	chr11:118204896-118205988	chr11:118204896-118205988	1	114
-2.66332762061181	3.85482547153347	chr11:118205989-118207487	chr11:118205989-118207487	1	115
3.85482547153347	4.0606119705762	chr11:118205989-118207487	chr11:118205989-118207487	1	115
4.0606119705762	4.61112486018564	chr11:118205989-118207487	chr11:118205989-118207487	1	115
4.61112486018564	7.59474074280279	chr11:118205989-118207487	chr11:118205989-118207487	1	115
7.59474074280279	13.4595888082568	chr11:118205989-118207487	chr11:118205989-118207487	1	115
-2.66332762061181	4.4034291810578	chr11:118207488-118209535	chr11:118207488-118209535	1	116
4.4034291810578	5.48228549699759	chr11:118207488-118209535	chr11:118207488-118209535	1	116
5.48228549699759	7.08063376435127	chr11:118207488-118209535	chr11:118207488-118209535	1	116
7.08063376435127	13.4595888082568	chr11:118207488-118209535	chr11:118207488-118209535	1	116
-2.66332762061181	2.83183848916118	chr11:118209536-118211789	chr11:118209536-118211789	1	117
2.83183848916118	6.96961740533515	chr11:118209536-118211789	chr11:118209536-118211789	1	117
6.96961740533515	7.51615909862196	chr11:118209536-118211789	chr11:118209536-118211789	1	117
7.51615909862196	8.12493477765883	chr11:118209536-118211789	chr11:118209536-118211789	1	117
8.12493477765883	13.4595888082568	chr11:118209536-118211789	chr11:118209536-118211789	1	117
-2.66332762061181	4.86734575634581	chr11:118211790-118213354	chr11:118211790-118213354	1	118
4.86734575634581	5.62193673953467	chr11:118211790-118213354	chr11:118211790-118213354	1	118
5.62193673953467	5.65129315775304	chr11:118211790-118213354	chr11:118211790-118213354	1	118
5.65129315775304	7.80367473934921	chr11:118211790-118213354	chr11:118211790-118213354	1	118
7.80367473934921	13.4595888082568	chr11:118211790-118213354	chr11:118211790-118213354	1	118
-2.66332762061181	4.83376974338099	chr11:118213355-118214508	chr11:118213355-118214508	1	119
4.83376974338099	5.61431846720995	chr11:118213355-118214508	chr11:118213355-118214508	1	119
5.61431846720995	6.46791814952591	chr11:118213355-118214508	chr11:118213355-118214508	1	119
6.46791814952591	7.80106629755272	chr11:118213355-118214508	chr11:118213355-118214508	1	119
7.80106629755272	13.4595888082568	chr11:118213355-118214508	chr11:118213355-118214508	1	119
-2.66332762061181	4.19519059012059	chr11:118214509-118217408	chr11:118214509-118217408	1	120
4.19519059012059	6.70024441988994	chr11:118214509-118217408	chr11:118214509-118217408	1	120
6.70024441988994	8.76098782656345	chr11:118214509-118217408	chr11:118214509-118217408	1	120
8.76098782656345	10.1142908790393	chr11:118214509-118217408	chr11:118214509-118217408	1	120
10.1142908790393	13.4595888082568	chr11:118214509-118217408	chr11:118214509-118217408	1	120
-2.66332762061181	5.0819072708528	chr11:118217409-118218173	chr11:118217409-118218173	1	121
5.0819072708528	5.16449295508831	chr11:118217409-118218173	chr11:118217409-118218173	1	121
5.16449295508831	5.99873007095458	chr11:118217409-118218173	chr11:118217409-118218173	1	121
5.99873007095458	6.50211463516824	chr11:118217409-118218173	chr11:118217409-118218173	1	121
6.50211463516824	13.4595888082568	chr11:118217409-118218173	chr11:118217409-118218173	1	121
-2.66332762061181	3.78043714933335	chr11:118218174-118219584	chr11:118218174-118219584	1	122
3.78043714933335	4.60414616213514	chr11:118218174-118219584	chr11:118218174-118219584	1	122
4.60414616213514	6.26388612900608	chr11:118218174-118219584	chr11:118218174-118219584	1	122
6.26388612900608	13.4595888082568	chr11:118218174-118219584	chr11:118218174-118219584	1	122
-2.66332762061181	2.84539119523561	chr11:118219585-118221067	chr11:118219585-118221067	1	123
2.84539119523561	5.63340811615445	chr11:118219585-118221067	chr11:118219585-118221067	1	123
5.63340811615445	5.98900029197704	chr11:118219585-118221067	chr11:118219585-118221067	1	123
5.98900029197704	6.66555525194746	chr11:118219585-118221067	chr11:118219585-118221067	1	123
6.66555525194746	13.4595888082568	chr11:118219585-118221067	chr11:118219585-118221067	1	123
-2.66332762061181	4.88064010936389	chr11:118221068-118225263	chr11:118221068-118225263	1	124
4.88064010936389	5.26754119788909	chr11:118221068-118225263	chr11:118221068-118225263	1	124
5.26754119788909	5.48390824657451	chr11:118221068-118225263	chr11:118221068-118225263	1	124
5.48390824657451	7.88801129801864	chr11:118221068-118225263	chr11:118221068-118225263	1	124
7.88801129801864	13.4595888082568	chr11:118221068-118225263	chr11:118221068-118225263	1	124
-2.66332762061181	4.728028903517	chr11:118225264-118228246	chr11:118225264-118228246	1	125
4.728028903517	5.83761356403802	chr11:118225264-118228246	chr11:118225264-118228246	1	125
5.83761356403802	5.86870279631495	chr11:118225264-118228246	chr11:118225264-118228246	1	125
5.86870279631495	6.58584377462248	chr11:118225264-118228246	chr11:118225264-118228246	1	125
6.58584377462248	13.4595888082568	chr11:118225264-118228246	chr11:118225264-118228246	1	125
-2.66332762061181	3.61425396768044	chr11:118228247-118229399	chr11:118228247-118229399	1	126
3.61425396768044	3.93856480810227	chr11:118228247-118229399	chr11:118228247-118229399	1	126
3.93856480810227	5.06434921733589	chr11:118228247-118229399	chr11:118228247-118229399	1	126
5.06434921733589	13.4595888082568	chr11:118228247-118229399	chr11:118228247-118229399	1	126
-2.66332762061181	9.03974325651594	chr11:118229400-118231571	chr11:118229400-118231571	1	127
9.03974325651594	9.7256207487839	chr11:118229400-118231571	chr11:118229400-118231571	1	127
9.7256207487839	9.87390586421849	chr11:118229400-118231571	chr11:118229400-118231571	1	127
9.87390586421849	10.2644458649288	chr11:118229400-118231571	chr11:118229400-118231571	1	127
10.2644458649288	13.4595888082568	chr11:118229400-118231571	chr11:118229400-118231571	1	127
-2.66332762061181	4.45904468317058	chr11:118231572-118233230	chr11:118231572-118233230	1	128
4.45904468317058	5.81203444743102	chr11:118231572-118233230	chr11:118231572-118233230	1	128
5.81203444743102	6.86016804517255	chr11:118231572-118233230	chr11:118231572-118233230	1	128
6.86016804517255	13.4595888082568	chr11:118231572-118233230	chr11:118231572-118233230	1	128
-2.66332762061181	5.94849562446749	chr11:118233231-118235084	chr11:118233231-118235084	1	129
5.94849562446749	5.95851488161634	chr11:118233231-118235084	chr11:118233231-118235084	1	129
5.95851488161634	6.96030946291089	chr11:118233231-118235084	chr11:118233231-118235084	1	129
6.96030946291089	13.4595888082568	chr11:118233231-118235084	chr11:118233231-118235084	1	129
-2.66332762061181	3.8173738067539	chr11:118169294-118172593	chr11:118169294-118172593	1	130
3.8173738067539	4.1793788050563	chr11:118169294-118172593	chr11:118169294-118172593	1	130
4.1793788050563	4.28805497753761	chr11:118169294-118172593	chr11:118169294-118172593	1	130
4.28805497753761	5.74228347707668	chr11:118169294-118172593	chr11:118169294-118172593	1	130
5.74228347707668	13.4595888082568	chr11:118169294-118172593	chr11:118169294-118172593	1	130
-2.66332762061181	4.90991674224851	chr11:118172594-118174952	chr11:118172594-118174952	1	131
4.90991674224851	6.76903279694217	chr11:118172594-118174952	chr11:118172594-118174952	1	131
6.76903279694217	7.43561555279097	chr11:118172594-118174952	chr11:118172594-118174952	1	131
7.43561555279097	13.4595888082568	chr11:118172594-118174952	chr11:118172594-118174952	1	131
-2.66332762061181	4.64359996156571	chr11:118174953-118176654	chr11:118174953-118176654	1	132
4.64359996156571	6.50318810957969	chr11:118174953-118176654	chr11:118174953-118176654	1	132
6.50318810957969	8.89792205060994	chr11:118174953-118176654	chr11:118174953-118176654	1	132
8.89792205060994	9.73049114434678	chr11:118174953-118176654	chr11:118174953-118176654	1	132
9.73049114434678	13.4595888082568	chr11:118174953-118176654	chr11:118174953-118176654	1	132
-2.66332762061181	5.02976724038409	chr11:118176655-118179273	chr11:118176655-118179273	1	133
5.02976724038409	5.45484442473907	chr11:118176655-118179273	chr11:118176655-118179273	1	133
5.45484442473907	6.93608229728983	chr11:118176655-118179273	chr11:118176655-118179273	1	133
6.93608229728983	8.30028763554541	chr11:118176655-118179273	chr11:118176655-118179273	1	133
8.30028763554541	13.4595888082568	chr11:118176655-118179273	chr11:118176655-118179273	1	133
-2.66332762061181	5.71560418098638	chr11:118179274-118182038	chr11:118179274-118182038	1	134
5.71560418098638	6.05348021125482	chr11:118179274-118182038	chr11:118179274-118182038	1	134
6.05348021125482	7.31137184798007	chr11:118179274-118182038	chr11:118179274-118182038	1	134
