linetype	xmin	xmax	showSelected1	showSelected3	PANEL	group
0	118216.57	118220.883	chr11:118195372-118224236	correct	4	48
0	118222.047	118228.604	chr11:118224237-118256837	correct	4	49
3	118229.419	118230.534	chr11:118224237-118256837	false negative	4	96
3	118230.778	118232.881	chr11:118224237-118256837	false negative	4	96
0	118173.358	118176.231	chr11:118139927-118194115	correct	4	50
0	118176.442	118181.782	chr11:118139927-118194115	correct	4	50
0	118207.607	118211.434	chr11:118194116-118250799	correct	4	51
0	118213.055	118214.022	chr11:118194116-118250799	correct	4	51
0	118214.653	118215.916	chr11:118194116-118250799	correct	4	51
0	118216.57	118220.883	chr11:118194116-118250799	correct	4	51
0	118222.047	118228.604	chr11:118194116-118250799	correct	4	51
3	118229.419	118230.534	chr11:118194116-118250799	false negative	4	98
3	118230.778	118232.881	chr11:118194116-118250799	false negative	4	98
0	118173.358	118176.231	chr11:118125367-118194817	correct	4	52
0	118176.442	118181.782	chr11:118125367-118194817	correct	4	52
0	118207.607	118211.434	chr11:118194818-118266077	correct	4	53
0	118213.055	118214.022	chr11:118194818-118266077	correct	4	53
0	118214.653	118215.916	chr11:118194818-118266077	correct	4	53
0	118216.57	118220.883	chr11:118194818-118266077	correct	4	53
0	118222.047	118228.604	chr11:118194818-118266077	correct	4	53
3	118229.419	118230.534	chr11:118194818-118266077	false negative	4	100
3	118230.778	118232.881	chr11:118194818-118266077	false negative	4	100
