x	xend	y	yend	showSelected1	PANEL
5.4324018449712	5.80354104120227	2	2	chr11:118223071-118224812	2
5.80354104120227	6.65288778812988	1	1	chr11:118223071-118224812	2
6.65288778812988	13.4595888082568	0	0	chr11:118223071-118224812	2
-2.66332762061181	0.404205257361632	4	4	chr11:118224813-118226715	2
0.404205257361632	5.24172249388805	3	3	chr11:118224813-118226715	2
5.24172249388805	6.32589852235202	2	2	chr11:118224813-118226715	2
6.32589852235202	6.54737343317015	1	1	chr11:118224813-118226715	2
6.54737343317015	13.4595888082568	0	0	chr11:118224813-118226715	2
-2.66332762061181	4.57968535911076	4	4	chr11:118226716-118228591	2
4.57968535911076	5.70813956962877	3	3	chr11:118226716-118228591	2
5.70813956962877	5.86115143707025	2	2	chr11:118226716-118228591	2
5.86115143707025	6.11320499053913	1	1	chr11:118226716-118228591	2
6.11320499053913	13.4595888082568	0	0	chr11:118226716-118228591	2
-2.66332762061181	2.66132953566622	4	4	chr11:118228592-118229705	2
2.66132953566622	4.8256485657891	3	3	chr11:118228592-118229705	2
4.8256485657891	5.9501339920748	2	2	chr11:118228592-118229705	2
5.9501339920748	6.35264647682988	1	1	chr11:118228592-118229705	2
6.35264647682988	13.4595888082568	0	0	chr11:118228592-118229705	2
-2.66332762061181	5.12739072449081	4	4	chr11:118229706-118230178	2
5.12739072449081	5.99610912803851	3	3	chr11:118229706-118230178	2
5.99610912803851	6.2045587982935	2	2	chr11:118229706-118230178	2
6.2045587982935	6.8384807956157	1	1	chr11:118229706-118230178	2
6.8384807956157	13.4595888082568	0	0	chr11:118229706-118230178	2
-2.66332762061181	8.81319540983516	4	4	chr11:118230179-118231781	2
8.81319540983516	9.21670145120147	3	3	chr11:118230179-118231781	2
9.21670145120147	9.58149703392977	2	2	chr11:118230179-118231781	2
9.58149703392977	9.75286216379175	1	1	chr11:118230179-118231781	2
9.75286216379175	13.4595888082568	0	0	chr11:118230179-118231781	2
-2.66332762061181	4.6447515799755	4	4	chr11:118231782-118232529	2
4.6447515799755	5.49383252790519	3	3	chr11:118231782-118232529	2
5.49383252790519	6.10556926094145	2	2	chr11:118231782-118232529	2
6.10556926094145	6.10796053778221	1	1	chr11:118231782-118232529	2
6.10796053778221	13.4595888082568	0	0	chr11:118231782-118232529	2
-2.66332762061181	3.30209134722136	4	4	chr11:118232530-118233179	2
3.30209134722136	4.24529763505084	3	3	chr11:118232530-118233179	2
4.24529763505084	5.11525468542769	2	2	chr11:118232530-118233179	2
5.11525468542769	5.89497737584575	1	1	chr11:118232530-118233179	2
5.89497737584575	13.4595888082568	0	0	chr11:118232530-118233179	2
-2.66332762061181	3.97147460781287	4	4	chr11:118233180-118234772	2
3.97147460781287	5.70449665111061	3	3	chr11:118233180-118234772	2
5.70449665111061	5.88642159741805	2	2	chr11:118233180-118234772	2
5.88642159741805	7.34972830250919	1	1	chr11:118233180-118234772	2
7.34972830250919	13.4595888082568	0	0	chr11:118233180-118234772	2
-2.66332762061181	6.3406498557183	4	4	chr11:118172062-118175138	2
6.3406498557183	6.8144765990654	3	3	chr11:118172062-118175138	2
6.8144765990654	7.17407926017762	2	2	chr11:118172062-118175138	2
7.17407926017762	7.97270258731195	1	1	chr11:118172062-118175138	2
7.97270258731195	13.4595888082568	0	0	chr11:118172062-118175138	2
-2.66332762061181	4.49082218454305	4	4	chr11:118175139-118176578	2
4.49082218454305	5.74006603109301	3	3	chr11:118175139-118176578	2
5.74006603109301	8.32406160262902	2	2	chr11:118175139-118176578	2
8.32406160262902	9.23083847465723	1	1	chr11:118175139-118176578	2
9.23083847465723	13.4595888082568	0	0	chr11:118175139-118176578	2
-2.66332762061181	1.59173132881254	4	4	chr11:118176579-118178170	2
1.59173132881254	4.96561588944582	3	3	chr11:118176579-118178170	2
4.96561588944582	6.56458672166193	2	2	chr11:118176579-118178170	2
6.56458672166193	7.49977385930043	1	1	chr11:118176579-118178170	2
7.49977385930043	13.4595888082568	0	0	chr11:118176579-118178170	2
-2.66332762061181	4.67487460771383	4	4	chr11:118178171-118180360	2
4.67487460771383	6.67307706973847	3	3	chr11:118178171-118180360	2
6.67307706973847	6.8021533765722	2	2	chr11:118178171-118180360	2
6.8021533765722	7.71078536414472	1	1	chr11:118178171-118180360	2
7.71078536414472	13.4595888082568	0	0	chr11:118178171-118180360	2
-2.66332762061181	4.52251446732618	4	4	chr11:118180361-118181820	2
4.52251446732618	5.72230769667246	3	3	chr11:118180361-118181820	2
5.72230769667246	6.35908753409542	2	2	chr11:118180361-118181820	2
6.35908753409542	7.56178315220638	1	1	chr11:118180361-118181820	2
7.56178315220638	13.4595888082568	0	0	chr11:118180361-118181820	2
-2.66332762061181	3.99936824728477	4	4	chr11:118181821-118183691	2
3.99936824728477	4.97128730736825	2	2	chr11:118181821-118183691	2
4.97128730736825	6.98341589076103	1	1	chr11:118181821-118183691	2
6.98341589076103	13.4595888082568	0	0	chr11:118181821-118183691	2
-2.66332762061181	2.86757885581312	4	4	chr11:118183692-118184718	2
2.86757885581312	3.61450099191035	3	3	chr11:118183692-118184718	2
3.61450099191035	4.16763345073621	2	2	chr11:118183692-118184718	2
4.16763345073621	5.32960015601729	1	1	chr11:118183692-118184718	2
5.32960015601729	13.4595888082568	0	0	chr11:118183692-118184718	2
-2.66332762061181	1.45427297487254	4	4	chr11:118184719-118186458	2
1.45427297487254	1.95374717663031	3	3	chr11:118184719-118186458	2
1.95374717663031	5.98957071123655	2	2	chr11:118184719-118186458	2
5.98957071123655	6.0457084560335	1	1	chr11:118184719-118186458	2
6.0457084560335	13.4595888082568	0	0	chr11:118184719-118186458	2
-2.66332762061181	6.48113841424428	4	4	chr11:118186459-118188914	2
6.48113841424428	7.1903715742521	3	3	chr11:118186459-118188914	2
7.1903715742521	7.5183494667952	2	2	chr11:118186459-118188914	2
7.5183494667952	8.19079388752091	1	1	chr11:118186459-118188914	2
8.19079388752091	13.4595888082568	0	0	chr11:118186459-118188914	2
-2.66332762061181	3.18325348162742	4	4	chr11:118188915-118190753	2
3.18325348162742	5.00573686767094	3	3	chr11:118188915-118190753	2
5.00573686767094	5.6611606434715	2	2	chr11:118188915-118190753	2
5.6611606434715	6.23139909806726	1	1	chr11:118188915-118190753	2
6.23139909806726	13.4595888082568	0	0	chr11:118188915-118190753	2
-2.66332762061181	5.26005171380368	4	4	chr11:118190754-118191964	2
5.26005171380368	6.14230280572982	3	3	chr11:118190754-118191964	2
6.14230280572982	6.35653627607283	2	2	chr11:118190754-118191964	2
6.35653627607283	6.67584731979042	1	1	chr11:118190754-118191964	2
6.67584731979042	13.4595888082568	0	0	chr11:118190754-118191964	2
-2.66332762061181	5.09766722275591	4	4	chr11:118191965-118193492	2
5.09766722275591	5.26443447825948	3	3	chr11:118191965-118193492	2
5.26443447825948	5.56831400750322	2	2	chr11:118191965-118193492	2
5.56831400750322	6.58160395757706	1	1	chr11:118191965-118193492	2
6.58160395757706	13.4595888082568	0	0	chr11:118191965-118193492	2
-2.66332762061181	-1.93046778293596	4	4	chr11:118193493-118195694	2
-1.93046778293596	3.01314759134202	3	3	chr11:118193493-118195694	2
3.01314759134202	5.04667804564451	2	2	chr11:118193493-118195694	2
5.04667804564451	6.67735284484874	1	1	chr11:118193493-118195694	2
6.67735284484874	13.4595888082568	0	0	chr11:118193493-118195694	2
-2.66332762061181	2.90201587625409	4	4	chr11:118195695-118197557	2
2.90201587625409	5.18064569984275	3	3	chr11:118195695-118197557	2
5.18064569984275	5.81415013643148	2	2	chr11:118195695-118197557	2
5.81415013643148	7.9927016606705	1	1	chr11:118195695-118197557	2
7.9927016606705	13.4595888082568	0	0	chr11:118195695-118197557	2
-2.66332762061181	3.10634183519584	4	4	chr11:118197558-118200387	2
3.10634183519584	5.87337556248371	3	3	chr11:118197558-118200387	2
5.87337556248371	6.41728408564257	2	2	chr11:118197558-118200387	2
6.41728408564257	7.39511339790654	1	1	chr11:118197558-118200387	2
7.39511339790654	13.4595888082568	0	0	chr11:118197558-118200387	2
-2.66332762061181	4.16867695497788	4	4	chr11:118200388-118202617	2
4.16867695497788	5.28573768258723	3	3	chr11:118200388-118202617	2
5.28573768258723	6.68648531172482	1	1	chr11:118200388-118202617	2
6.68648531172482	13.4595888082568	0	0	chr11:118200388-118202617	2
-2.66332762061181	5.96015510445282	4	4	chr11:118202618-118204895	2
5.96015510445282	6.32239970408373	3	3	chr11:118202618-118204895	2
6.32239970408373	7.66759951915224	2	2	chr11:118202618-118204895	2
7.66759951915224	8.28477713956566	1	1	chr11:118202618-118204895	2
8.28477713956566	13.4595888082568	0	0	chr11:118202618-118204895	2
-2.66332762061181	5.05110279348959	4	4	chr11:118204896-118205988	2
5.05110279348959	5.73123096058236	3	3	chr11:118204896-118205988	2
5.73123096058236	6.89290979178989	2	2	chr11:118204896-118205988	2
6.89290979178989	7.43546929801861	1	1	chr11:118204896-118205988	2
7.43546929801861	13.4595888082568	0	0	chr11:118204896-118205988	2
-2.66332762061181	3.85482547153347	4	4	chr11:118205989-118207487	2
3.85482547153347	4.0606119705762	3	3	chr11:118205989-118207487	2
4.0606119705762	4.61112486018564	2	2	chr11:118205989-118207487	2
4.61112486018564	7.59474074280279	1	1	chr11:118205989-118207487	2
7.59474074280279	13.4595888082568	0	0	chr11:118205989-118207487	2
-2.66332762061181	4.4034291810578	4	4	chr11:118207488-118209535	2
4.4034291810578	5.48228549699759	3	3	chr11:118207488-118209535	2
5.48228549699759	7.08063376435127	2	2	chr11:118207488-118209535	2
7.08063376435127	13.4595888082568	0	0	chr11:118207488-118209535	2
-2.66332762061181	2.83183848916118	4	4	chr11:118209536-118211789	2
2.83183848916118	6.96961740533515	3	3	chr11:118209536-118211789	2
6.96961740533515	7.51615909862196	2	2	chr11:118209536-118211789	2
7.51615909862196	8.12493477765883	1	1	chr11:118209536-118211789	2
8.12493477765883	13.4595888082568	0	0	chr11:118209536-118211789	2
-2.66332762061181	4.86734575634581	4	4	chr11:118211790-118213354	2
4.86734575634581	5.62193673953467	3	3	chr11:118211790-118213354	2
5.62193673953467	5.65129315775304	2	2	chr11:118211790-118213354	2
5.65129315775304	7.80367473934921	1	1	chr11:118211790-118213354	2
7.80367473934921	13.4595888082568	0	0	chr11:118211790-118213354	2
-2.66332762061181	4.83376974338099	4	4	chr11:118213355-118214508	2
4.83376974338099	5.61431846720995	3	3	chr11:118213355-118214508	2
5.61431846720995	6.46791814952591	2	2	chr11:118213355-118214508	2
6.46791814952591	7.80106629755272	1	1	chr11:118213355-118214508	2
7.80106629755272	13.4595888082568	0	0	chr11:118213355-118214508	2
-2.66332762061181	4.19519059012059	4	4	chr11:118214509-118217408	2
4.19519059012059	6.70024441988994	3	3	chr11:118214509-118217408	2
6.70024441988994	8.76098782656345	2	2	chr11:118214509-118217408	2
8.76098782656345	10.1142908790393	1	1	chr11:118214509-118217408	2
10.1142908790393	13.4595888082568	0	0	chr11:118214509-118217408	2
-2.66332762061181	5.0819072708528	4	4	chr11:118217409-118218173	2
5.0819072708528	5.16449295508831	3	3	chr11:118217409-118218173	2
5.16449295508831	5.99873007095458	2	2	chr11:118217409-118218173	2
5.99873007095458	6.50211463516824	1	1	chr11:118217409-118218173	2
6.50211463516824	13.4595888082568	0	0	chr11:118217409-118218173	2
-2.66332762061181	3.78043714933335	4	4	chr11:118218174-118219584	2
3.78043714933335	4.60414616213514	3	3	chr11:118218174-118219584	2
4.60414616213514	6.26388612900608	2	2	chr11:118218174-118219584	2
6.26388612900608	13.4595888082568	0	0	chr11:118218174-118219584	2
-2.66332762061181	2.84539119523561	4	4	chr11:118219585-118221067	2
2.84539119523561	5.63340811615445	3	3	chr11:118219585-118221067	2
5.63340811615445	5.98900029197704	2	2	chr11:118219585-118221067	2
5.98900029197704	6.66555525194746	1	1	chr11:118219585-118221067	2
6.66555525194746	13.4595888082568	0	0	chr11:118219585-118221067	2
-2.66332762061181	4.88064010936389	4	4	chr11:118221068-118225263	2
4.88064010936389	5.26754119788909	3	3	chr11:118221068-118225263	2
5.26754119788909	5.48390824657451	2	2	chr11:118221068-118225263	2
5.48390824657451	7.88801129801864	1	1	chr11:118221068-118225263	2
7.88801129801864	13.4595888082568	0	0	chr11:118221068-118225263	2
-2.66332762061181	4.728028903517	4	4	chr11:118225264-118228246	2
4.728028903517	5.83761356403802	3	3	chr11:118225264-118228246	2
5.83761356403802	5.86870279631495	2	2	chr11:118225264-118228246	2
5.86870279631495	6.58584377462248	1	1	chr11:118225264-118228246	2
6.58584377462248	13.4595888082568	0	0	chr11:118225264-118228246	2
-2.66332762061181	3.61425396768044	4	4	chr11:118228247-118229399	2
3.61425396768044	3.93856480810227	3	3	chr11:118228247-118229399	2
3.93856480810227	5.06434921733589	1	1	chr11:118228247-118229399	2
5.06434921733589	13.4595888082568	0	0	chr11:118228247-118229399	2
-2.66332762061181	9.03974325651594	4	4	chr11:118229400-118231571	2
9.03974325651594	9.7256207487839	3	3	chr11:118229400-118231571	2
9.7256207487839	9.87390586421849	2	2	chr11:118229400-118231571	2
9.87390586421849	10.2644458649288	1	1	chr11:118229400-118231571	2
10.2644458649288	13.4595888082568	0	0	chr11:118229400-118231571	2
-2.66332762061181	4.45904468317058	4	4	chr11:118231572-118233230	2
4.45904468317058	5.81203444743102	3	3	chr11:118231572-118233230	2
5.81203444743102	6.86016804517255	1	1	chr11:118231572-118233230	2
6.86016804517255	13.4595888082568	0	0	chr11:118231572-118233230	2
-2.66332762061181	5.94849562446749	4	4	chr11:118233231-118235084	2
5.94849562446749	5.95851488161634	3	3	chr11:118233231-118235084	2
5.95851488161634	6.96030946291089	1	1	chr11:118233231-118235084	2
6.96030946291089	13.4595888082568	0	0	chr11:118233231-118235084	2
-2.66332762061181	3.8173738067539	4	4	chr11:118169294-118172593	2
3.8173738067539	4.1793788050563	3	3	chr11:118169294-118172593	2
4.1793788050563	4.28805497753761	2	2	chr11:118169294-118172593	2
4.28805497753761	5.74228347707668	1	1	chr11:118169294-118172593	2
5.74228347707668	13.4595888082568	0	0	chr11:118169294-118172593	2
-2.66332762061181	4.90991674224851	4	4	chr11:118172594-118174952	2
4.90991674224851	6.76903279694217	3	3	chr11:118172594-118174952	2
6.76903279694217	7.43561555279097	2	2	chr11:118172594-118174952	2
7.43561555279097	13.4595888082568	0	0	chr11:118172594-118174952	2
-2.66332762061181	4.64359996156571	4	4	chr11:118174953-118176654	2
4.64359996156571	6.50318810957969	3	3	chr11:118174953-118176654	2
6.50318810957969	8.89792205060994	2	2	chr11:118174953-118176654	2
8.89792205060994	9.73049114434678	1	1	chr11:118174953-118176654	2
9.73049114434678	13.4595888082568	0	0	chr11:118174953-118176654	2
-2.66332762061181	5.02976724038409	4	4	chr11:118176655-118179273	2
5.02976724038409	5.45484442473907	3	3	chr11:118176655-118179273	2
5.45484442473907	6.93608229728983	2	2	chr11:118176655-118179273	2
6.93608229728983	8.30028763554541	1	1	chr11:118176655-118179273	2
8.30028763554541	13.4595888082568	0	0	chr11:118176655-118179273	2
-2.66332762061181	5.71560418098638	4	4	chr11:118179274-118182038	2
5.71560418098638	6.05348021125482	3	3	chr11:118179274-118182038	2
6.05348021125482	7.31137184798007	2	2	chr11:118179274-118182038	2
7.31137184798007	7.87613295667711	1	1	chr11:118179274-118182038	2
7.87613295667711	13.4595888082568	0	0	chr11:118179274-118182038	2
-2.66332762061181	3.92120388833158	4	4	chr11:118182039-118185519	2
3.92120388833158	6.01881212683384	3	3	chr11:118182039-118185519	2
6.01881212683384	7.64906905657638	2	2	chr11:118182039-118185519	2
7.64906905657638	7.66666173142583	1	1	chr11:118182039-118185519	2
7.66666173142583	13.4595888082568	0	0	chr11:118182039-118185519	2
-2.66332762061181	7.16707293125209	4	4	chr11:118185520-118189896	2
7.16707293125209	7.91126279828512	3	3	chr11:118185520-118189896	2
7.91126279828512	8.12081287453671	2	2	chr11:118185520-118189896	2
8.12081287453671	8.58266867860948	1	1	chr11:118185520-118189896	2
8.58266867860948	13.4595888082568	0	0	chr11:118185520-118189896	2
-2.66332762061181	4.60236137072077	4	4	chr11:118190281-118194391	2
4.60236137072077	6.57817007468703	3	3	chr11:118190281-118194391	2
6.57817007468703	7.24567048795611	2	2	chr11:118190281-118194391	2
7.24567048795611	7.97776154655713	1	1	chr11:118190281-118194391	2
7.97776154655713	13.4595888082568	0	0	chr11:118190281-118194391	2
-2.66332762061181	2.99634513652135	4	4	chr11:118194392-118197114	2
2.99634513652135	5.58396970811657	3	3	chr11:118194392-118197114	2
5.58396970811657	5.89658993792795	2	2	chr11:118194392-118197114	2
5.89658993792795	8.17200522143123	1	1	chr11:118194392-118197114	2
8.17200522143123	13.4595888082568	0	0	chr11:118194392-118197114	2
-2.66332762061181	4.4016072642919	4	4	chr11:118197194-118201802	2
4.4016072642919	5.64225152978515	3	3	chr11:118197194-118201802	2
5.64225152978515	6.41487864594337	2	2	chr11:118197194-118201802	2
6.41487864594337	8.45634308098546	1	1	chr11:118197194-118201802	2
8.45634308098546	13.4595888082568	0	0	chr11:118197194-118201802	2
-2.66332762061181	4.33509753635336	4	4	chr11:118202864-118207472	2
4.33509753635336	7.21017912388644	3	3	chr11:118202864-118207472	2
7.21017912388644	8.25150920284755	2	2	chr11:118202864-118207472	2
8.25150920284755	8.64311452096839	1	1	chr11:118202864-118207472	2
8.64311452096839	13.4595888082568	0	0	chr11:118202864-118207472	2
-2.66332762061181	2.61867455365049	4	4	chr11:118209252-118213860	2
2.61867455365049	6.28212079277955	3	3	chr11:118209252-118213860	2
6.28212079277955	8.77483110753524	2	2	chr11:118209252-118213860	2
8.77483110753524	9.35235221367681	1	1	chr11:118209252-118213860	2
9.35235221367681	13.4595888082568	0	0	chr11:118209252-118213860	2
-2.66332762061181	6.44471616557131	4	4	chr11:118214496-118218828	2
6.44471616557131	6.99696050142387	3	3	chr11:118214496-118218828	2
6.99696050142387	9.43625461497516	2	2	chr11:118214496-118218828	2
9.43625461497516	10.5001348137211	1	1	chr11:118214496-118218828	2
10.5001348137211	13.4595888082568	0	0	chr11:118214496-118218828	2
-2.66332762061181	4.56475508214205	4	4	chr11:118218829-118222360	2
4.56475508214205	6.47560219291005	3	3	chr11:118218829-118222360	2
6.47560219291005	7.22140902350739	2	2	chr11:118218829-118222360	2
7.22140902350739	7.63725152807867	1	1	chr11:118218829-118222360	2
7.63725152807867	13.4595888082568	0	0	chr11:118218829-118222360	2
-2.66332762061181	4.98067236007361	4	4	chr11:118222361-118224848	2
4.98067236007361	6.06854802829285	3	3	chr11:118222361-118224848	2
6.06854802829285	6.18972240154938	2	2	chr11:118222361-118224848	2
6.18972240154938	7.63718403593459	1	1	chr11:118222361-118224848	2
7.63718403593459	13.4595888082568	0	0	chr11:118222361-118224848	2
-2.66332762061181	4.29972279143008	4	4	chr11:118224849-118228003	2
4.29972279143008	5.42266055219138	3	3	chr11:118224849-118228003	2
5.42266055219138	5.87769851766717	2	2	chr11:118224849-118228003	2
5.87769851766717	6.64366140545594	1	1	chr11:118224849-118228003	2
6.64366140545594	13.4595888082568	0	0	chr11:118224849-118228003	2
-2.66332762061181	9.48861508463519	4	4	chr11:118228456-118231646	2
9.48861508463519	10.1865024330303	3	3	chr11:118228456-118231646	2
10.1865024330303	10.3019058535234	2	2	chr11:118228456-118231646	2
10.3019058535234	10.7085473623407	1	1	chr11:118228456-118231646	2
10.7085473623407	13.4595888082568	0	0	chr11:118228456-118231646	2
-2.66332762061181	6.30444440091728	4	4	chr11:118231647-118235159	2
6.30444440091728	6.57766431166339	3	3	chr11:118231647-118235159	2
6.57766431166339	6.88001587177841	2	2	chr11:118231647-118235159	2
6.88001587177841	7.52238835064628	1	1	chr11:118231647-118235159	2
7.52238835064628	13.4595888082568	0	0	chr11:118231647-118235159	2
-2.66332762061181	5.14511322920166	4	4	chr11:118170511-118174945	2
5.14511322920166	7.47079575677242	3	3	chr11:118170511-118174945	2
7.47079575677242	7.64944507732373	2	2	chr11:118170511-118174945	2
7.64944507732373	13.4595888082568	0	0	chr11:118170511-118174945	2
-2.66332762061181	2.6141956659027	4	4	chr11:118174946-118177139	2
2.6141956659027	6.69492766642967	3	3	chr11:118174946-118177139	2
6.69492766642967	9.00315316087758	2	2	chr11:118174946-118177139	2
9.00315316087758	9.73530195625344	1	1	chr11:118174946-118177139	2
9.73530195625344	13.4595888082568	0	0	chr11:118174946-118177139	2
-2.66332762061181	1.0269923367815	4	4	chr11:118177140-118179564	2
1.0269923367815	4.41977756714218	3	3	chr11:118177140-118179564	2
4.41977756714218	6.60381312808175	2	2	chr11:118177140-118179564	2
6.60381312808175	7.64252476575345	1	1	chr11:118177140-118179564	2
7.64252476575345	13.4595888082568	0	0	chr11:118177140-118179564	2
-2.66332762061181	5.77859111337206	4	4	chr11:118179565-118184430	2
5.77859111337206	6.96058754064721	3	3	chr11:118179565-118184430	2
6.96058754064721	7.98637557343534	2	2	chr11:118179565-118184430	2
7.98637557343534	8.291006323695	1	1	chr11:118179565-118184430	2
8.291006323695	13.4595888082568	0	0	chr11:118179565-118184430	2
-2.66332762061181	7.53635523637544	4	4	chr11:118184431-118190097	2
7.53635523637544	8.12033070371437	3	3	chr11:118184431-118190097	2
8.12033070371437	8.27204561406381	2	2	chr11:118184431-118190097	2
8.27204561406381	8.66495162898893	1	1	chr11:118184431-118190097	2
8.66495162898893	13.4595888082568	0	0	chr11:118184431-118190097	2
-2.66332762061181	6.00077264682715	4	4	chr11:118190098-118195843	2
6.00077264682715	6.74381342452261	3	3	chr11:118190098-118195843	2
6.74381342452261	7.04172917471005	2	2	chr11:118190098-118195843	2
7.04172917471005	7.84430386247968	1	1	chr11:118190098-118195843	2
7.84430386247968	13.4595888082568	0	0	chr11:118190098-118195843	2
-2.66332762061181	4.37684971156285	4	4	chr11:118196423-118202427	2
4.37684971156285	5.27391743823652	3	3	chr11:118196423-118202427	2
5.27391743823652	6.29285661552756	2	2	chr11:118196423-118202427	2
6.29285661552756	8.64747526835985	1	1	chr11:118196423-118202427	2
8.64747526835985	13.4595888082568	0	0	chr11:118196423-118202427	2
-2.66332762061181	5.77428485904722	4	4	chr11:118202428-118208431	2
5.77428485904722	7.46652180516814	3	3	chr11:118202428-118208431	2
7.46652180516814	8.20313715236263	2	2	chr11:118202428-118208431	2
8.20313715236263	8.68062258743369	1	1	chr11:118202428-118208431	2
8.68062258743369	13.4595888082568	0	0	chr11:118202428-118208431	2
-2.66332762061181	3.64423248887094	4	4	chr11:118208777-118213897	2
3.64423248887094	6.18503045752714	3	3	chr11:118208777-118213897	2
6.18503045752714	9.04248914998189	2	2	chr11:118208777-118213897	2
9.04248914998189	9.66420521261023	1	1	chr11:118208777-118213897	2
9.66420521261023	13.4595888082568	0	0	chr11:118208777-118213897	2
-2.66332762061181	6.44921828100379	4	4	chr11:118213898-118218859	2
6.44921828100379	7.3078176713622	3	3	chr11:118213898-118218859	2
7.3078176713622	9.58256602745329	2	2	chr11:118213898-118218859	2
9.58256602745329	10.7058971719639	1	1	chr11:118213898-118218859	2
10.7058971719639	13.4595888082568	0	0	chr11:118213898-118218859	2
-2.66332762061181	3.98845129772285	4	4	chr11:118218860-118229258	2
3.98845129772285	5.49255211358631	3	3	chr11:118218860-118229258	2
5.49255211358631	8.06784851555708	2	2	chr11:118218860-118229258	2
8.06784851555708	8.39972135135914	1	1	chr11:118218860-118229258	2
8.39972135135914	13.4595888082568	0	0	chr11:118218860-118229258	2
-2.66332762061181	9.75671015541532	4	4	chr11:118229259-118233705	2
9.75671015541532	10.2435618560815	3	3	chr11:118229259-118233705	2
10.2435618560815	10.5129128851884	2	2	chr11:118229259-118233705	2
10.5129128851884	10.8482004097715	1	1	chr11:118229259-118233705	2
10.8482004097715	13.4595888082568	0	0	chr11:118229259-118233705	2
-2.66332762061181	5.43019823706259	4	4	chr11:118233706-118239904	2
5.43019823706259	7.49324293134056	1	1	chr11:118233706-118239904	2
7.49324293134056	13.4595888082568	0	0	chr11:118233706-118239904	2
-2.66332762061181	4.50500961988473	4	4	chr11:118161082-118170298	2
4.50500961988473	5.50113866558108	3	3	chr11:118161082-118170298	2
5.50113866558108	6.20772352087468	2	2	chr11:118161082-118170298	2
6.20772352087468	7.53189414379806	1	1	chr11:118161082-118170298	2
7.53189414379806	13.4595888082568	0	0	chr11:118161082-118170298	2
-2.66332762061181	5.95988965729718	4	4	chr11:118171577-118178639	2
5.95988965729718	8.23816679795767	3	3	chr11:118171577-118178639	2
8.23816679795767	10.8762005165199	2	2	chr11:118171577-118178639	2
10.8762005165199	11.6198234254763	1	1	chr11:118171577-118178639	2
11.6198234254763	13.4595888082568	0	0	chr11:118171577-118178639	2
-2.66332762061181	5.89169005744306	4	4	chr11:118178640-118184271	2
5.89169005744306	7.63311814033342	3	3	chr11:118178640-118184271	2
7.63311814033342	7.98756892889526	2	2	chr11:118178640-118184271	2
7.98756892889526	8.35132886663443	1	1	chr11:118178640-118184271	2
8.35132886663443	13.4595888082568	0	0	chr11:118178640-118184271	2
-2.66332762061181	7.44327485424766	4	4	chr11:118184272-118189408	2
7.44327485424766	8.14259528822323	3	3	chr11:118184272-118189408	2
8.14259528822323	8.25357964931881	2	2	chr11:118184272-118189408	2
8.25357964931881	8.67515743697324	1	1	chr11:118184272-118189408	2
8.67515743697324	13.4595888082568	0	0	chr11:118184272-118189408	2
-2.66332762061181	5.94481128724579	4	4	chr11:118189409-118195097	2
5.94481128724579	6.55053142548252	3	3	chr11:118189409-118195097	2
6.55053142548252	7.34283049254655	2	2	chr11:118189409-118195097	2
7.34283049254655	7.92760210363184	1	1	chr11:118189409-118195097	2
7.92760210363184	13.4595888082568	0	0	chr11:118189409-118195097	2
-2.66332762061181	5.53325399779058	4	4	chr11:118195098-118202120	2
5.53325399779058	6.56394827497344	3	3	chr11:118195098-118202120	2
6.56394827497344	6.59101852353545	2	2	chr11:118195098-118202120	2
6.59101852353545	8.67775679863876	1	1	chr11:118195098-118202120	2
8.67775679863876	13.4595888082568	0	0	chr11:118195098-118202120	2
-2.66332762061181	5.76104119952527	4	4	chr11:118202121-118208370	2
5.76104119952527	7.47880559467523	3	3	chr11:118202121-118208370	2
7.47880559467523	8.21758225433958	2	2	chr11:118202121-118208370	2
8.21758225433958	8.6785307841945	1	1	chr11:118202121-118208370	2
8.6785307841945	13.4595888082568	0	0	chr11:118202121-118208370	2
-2.66332762061181	4.31886367589748	4	4	chr11:118208371-118214262	2
4.31886367589748	6.29198724574875	3	3	chr11:118208371-118214262	2
6.29198724574875	9.21724897434372	2	2	chr11:118208371-118214262	2
9.21724897434372	10.0017424626667	1	1	chr11:118208371-118214262	2
10.0017424626667	13.4595888082568	0	0	chr11:118208371-118214262	2
-2.66332762061181	6.69315019253015	4	4	chr11:118214263-118219522	2
6.69315019253015	6.97140843591474	3	3	chr11:118214263-118219522	2
6.97140843591474	9.83120283171988	2	2	chr11:118214263-118219522	2
9.83120283171988	10.8353248074878	1	1	chr11:118214263-118219522	2
10.8353248074878	13.4595888082568	0	0	chr11:118214263-118219522	2
-2.66332762061181	4.57922847710223	4	4	chr11:118219523-118225461	2
4.57922847710223	6.34456501355498	3	3	chr11:118219523-118225461	2
6.34456501355498	7.8154088001759	2	2	chr11:118219523-118225461	2
7.8154088001759	8.04431624640066	1	1	chr11:118219523-118225461	2
8.04431624640066	13.4595888082568	0	0	chr11:118219523-118225461	2
-2.66332762061181	10.0842507277456	4	4	chr11:118226161-118233711	2
10.0842507277456	10.6703617237065	3	3	chr11:118226161-118233711	2
10.6703617237065	10.8522824025069	2	2	chr11:118226161-118233711	2
10.8522824025069	11.2587669769938	1	1	chr11:118226161-118233711	2
11.2587669769938	13.4595888082568	0	0	chr11:118226161-118233711	2
-2.66332762061181	4.01793242044418	4	4	chr11:118233712-118241262	2
